rank,TeamName,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
178,Georgetown,BE,9-23,109.35213874078997,103,110.64179681906793,286,0.466342687502814,178,9,23,2,18,2-18,0.6614653240493902,0.3809359722047315,0.8080742992458987,0.6614653240493902,0.3809359722047315,0.8080742992458987,0.6862727177868265,0.8975325562437712,108.99482866743618,100.68036471546989,108.99482866743618,100.68036471546989,110.64082048685542,111.37860564995376,117.14860996769967,116.01003340359871,0.5280495439368496,15,-0.05334858720987379,1368.0,1633.0,1341.2875000000001,1.0199155662003858,1.2174869295359867,0,0.1,-10.41678487176884,213,292,66.57494038974508
179,Brown,Ivy,13-18,104.0988179464226,199,105.35887852257234,180,0.4654636787618091,179,13,18,8,6,8-6,0.4897245892183077,0.44718407439492736,0.49991202777234295,0.4897245892183077,0.44718407439492736,0.49991202777234295,0.8581596977826804,0.8675476563847332,104.82637636464777,104.90782303814322,104.82637636464777,104.90782303814322,108.06317945422873,106.8704999876342,85.69831898640892,103.76750679558039,0.09973466205653161,1,-0.05697103911497714,1019.0,1015.0,937.3874999999998,1.087063780987052,1.082796602258938,0,0.5714285714285714,-11.716509022647813,243,299,67.1742924569709
180,Illinois Chicago,MVC,12-21,100.40639312183359,261,101.73715219702834,105,0.46221799258613144,180,12,21,4,16,4-16,0.5332103660060624,0.39156000303424593,0.5923378892269773,0.5332103660060624,0.39156000303424593,0.5923378892269773,0.8319682036442855,0.8755472634461746,106.19641081839134,104.08363768468398,106.19641081839134,104.08363768468398,100.62874115234312,105.2279359712076,97.82408933968087,100.42289303143498,0.4251853581679201,3,-0.07797716792990761,1379.0,1519.0,1401.4,0.984015984015984,1.0839160839160837,0,0.2,-13.271683774800726,279,337,68.07638644332539
181,Utah Valley,WAC,16-16,98.0590635214462,296,99.49218887737825,70,0.458382699940425,181,16,16,11,9,11-9,0.46857166043667864,0.5148318154042442,0.4483014373069568,0.46857166043667864,0.5148318154042442,0.4483014373069568,0.8614828011594521,0.8060686114803903,104.57538903989641,104.44515196533558,104.57538903989641,104.44515196533558,99.30776079448617,99.64364063688836,99.22877199164586,103.20542587693734,0.3889152320782344,2,0.00377697146776812,1387.0,1354.0,1393.1124999999997,0.9956123428653467,0.9719243779666038,0,0.55,-9.75484668139417,200,164,67.64494764903837
182,Loyola Marymount,WCC,12-19,107.8701970559132,126,109.48809772381279,264,0.45730347501338064,182,12,19,5,11,5-11,0.48697322794558534,0.4334916740206317,0.546717749092281,0.48697322794558534,0.4334916740206317,0.546717749092281,0.8246160359193657,0.8680727530502999,105.84131634261458,105.4267531319284,105.84131634261458,105.4267531319284,109.43873719778486,110.82223065044394,119.8991174057345,113.94628111669849,0.6423598141554443,6,-0.10781322447673419,1129.0,1162.0,1033.3249999999998,1.0925894563665839,1.1245251977838533,0,0.3125,-11.814666172224381,245,353,64.78586717087661
183,Fordham,A10,13-20,100.4845731405862,259,102.04143872869257,119,0.45591230777372965,183,13,20,6,12,6-12,0.5449269163068635,0.3863940209152622,0.6433846711917535,0.5449269163068635,0.3863940209152622,0.6433846711917535,0.8336182247292367,0.8902632440921263,105.89213757744923,104.13992488016744,105.89213757744923,104.13992488016744,103.29583692630435,103.96813076954783,98.4631485555751,97.16605672195993,0.5380514057857957,2,-0.04271719672367108,1244.0,1335.0,1240.1625000000001,1.0030943525546046,1.0764718333282937,0,0.3333333333333333,-12.366883215672106,261,278,68.75580044610363
184,East Tennessee St.,SC,19-16,101.75034459076109,239,103.60789609442133,144,0.4481742222832022,184,19,16,8,10,8-10,0.4431075037102679,0.41428450409572004,0.45724842291845785,0.4431075037102679,0.41428450409572004,0.45724842291845785,0.8734918207146454,0.8551821726590071,104.49086553159586,106.2728998519513,104.49086553159586,106.2728998519513,102.24179199903406,105.34204179428399,85.19867231093109,99.19214159724504,0.14819371371785292,2,0.030005728513324836,1238.0,1267.0,1197.825,1.033539957840252,1.057750506125686,0,0.4444444444444444,-9.672239241167699,199,107,66.89878952871248
185,Rice,Amer,11-21,107.01696153381457,144,109.06373309551176,250,0.4457473312120259,185,11,21,5,13,5-13,0.5360600485790492,0.45650236499759733,0.5905935397781304,0.5360600485790492,0.45650236499759733,0.5905935397781304,0.8110259378448053,0.7809371615476395,106.7137792659172,104.18158511090516,106.7137792659172,104.18158511090516,107.89020672227716,109.12346561453069,124.69178879401771,135.1618517886157,0.2834887444890293,4,-0.08970070053959822,1263.0,1374.0,1208.8,1.0448378557246856,1.1366644606221046,0,0.2777777777777778,-12.928134856314434,271,346,65.78682496286791
186,Fairfield,MAAC,22-12,107.26324912061162,139,109.36040464763107,258,0.4445608093769687,186,22.471868146033913,12.528131853966087,14,6,14-6,0.34419905113114835,0.3739406488804869,0.3221412663703592,0.3478653993561984,0.3739406488804869,0.3221412663703592,0.9197915443293491,0.8821679327932714,100.2636960478528,106.42189494225691,100.42250669427331,106.42945801915936,111.42176791213649,111.9210955086733,0,0,0,0,0.04359092273179954,1574.0,1446.0,1379.0625000000002,1.1413550872422387,1.048538409245411,0,0.7,-7.963258872166238,161,79,68.32611239720256
187,Temple,Amer,16-20,101.94800700349442,236,103.94639589718068,148,0.4444200047699769,187,16,20,5,13,5-13,0.5392656717661107,0.4307636690063815,0.5851856202777884,0.5392656717661107,0.4307636690063815,0.5851856202777884,0.8350715256993255,0.8723101076783124,107.30707784805234,105.02428191964012,107.30707784805234,105.02428191964012,103.22846868020412,106.72111658174275,115.34903836049178,124.1220734546935,0.3009068360001416,3,0.020582379831903863,1250.0,1339.0,1221.5375,1.0233005536055997,1.0961595530223183,0,0.2777777777777778,-11.652789915803062,240,123,66.75691135307343
188,Vanderbilt,SEC,9-23,104.09586547806138,200,106.16222538914502,195,0.4437281322037244,188,9,23,4,14,4-14,0.6885307103299162,0.48297564750670935,0.8375861564419931,0.6885307103299162,0.48297564750670935,0.8375861564419931,0.6934607835768686,0.8593487572009175,111.0001276597589,101.53096260596178,111.0001276597589,101.53096260596178,105.37079944696644,106.06384819258953,114.16033283701329,115.56351241440078,0.46493555738706266,12,-0.01684329035448623,1198.0,1415.0,1217.7374999999997,0.9837916628173151,1.1619909873843914,0,0.2222222222222222,-10.514001576270454,215,229,65.63030199795644
189,Pepperdine,WCC,13-20,105.99729655696814,164,108.32076923845585,240,0.43798147616639366,189,13,20,5,11,5-11,0.48112901441834327,0.44513375648065817,0.5490815373134358,0.48112901441834327,0.44513375648065817,0.5490815373134358,0.8181680540957647,0.8415402433995008,105.98118771963347,105.10035479454163,105.98118771963347,105.10035479454163,108.76015354833976,114.99208552430534,120.19836518241435,132.8445224162163,0.24041343286751102,7,-0.09372772848238242,1167.0,1290.0,1086.0875,1.074499062000069,1.187749605809845,0,0.3125,-12.113807950765288,254,349,67.46449747755919
190,Stephen F. Austin,WAC,18-15,99.97622441577205,265,102.29305169297936,125,0.4345139686975374,190,18,15,10,10,10-10,0.434418900973577,0.39063594852283284,0.45063754162838865,0.434418900973577,0.39063594852283284,0.45063754162838865,0.886992285987385,0.8868069750669363,103.48580124912486,105.10300375767565,103.48580124912486,105.10300375767565,101.04276618709682,103.10843813284751,220.25904809733453,159.15979991733866,0.9767130455561941,1,0.032241421218717425,1455.0,1444.0,1438.9750000000001,1.0111363991730224,1.0034920690074531,0,0.5,-9.562306269923301,196,105,69.2915250228724
191,Long Beach St.,BW,21-14,105.38630404642672,174,107.94985305563176,233,0.43133847939408826,191,21.036342923245915,14.963657076754085,10,10,10-10,0.4323325575075747,0.4243856271734346,0.42046235432373463,0.4467853974387456,0.4243856271734346,0.42046235432373463,0.8653137586699421,0.8495217138152652,103.43211193608286,105.04480388388512,103.96416372520325,104.70840529675546,104.13862638301285,109.61263405934992,109.81794052905087,104.74128439589931,0.632812465847443,1,0.0957734817669984,1507.0,1515.0,1434.825,1.0503023016744202,1.0558778945167528,0,0.5,-8.046717238647965,163,17,71.4051459810962
192,Gardner Webb,BSth,17-16,102.07754647612394,230,104.59104905443704,159,0.4305175944456115,192,17,16,11,5,11-5,0.4439159760208141,0.4985685507231203,0.4011242476433704,0.4439159760208141,0.4985685507231203,0.4011242476433704,0.8741627672032408,0.8239950734352784,105.76428552777878,106.01876971918226,105.76428552777878,106.01876971918226,105.86985336955682,106.6680739943157,92.68580371126158,85.39777799403025,0.719462141742123,1,0.018581657926668382,1194.0,1177.0,1109.4750000000001,1.0761846819441627,1.060862119470921,0,0.6875,-10.098785727357582,208,130,69.37405720262689
193,UMKC,Sum,16-16,100.59335659901751,258,103.09188009494224,135,0.42992779665365616,193,16,16,10,6,10-6,0.36648019621540034,0.38055556292450393,0.3594159662502283,0.36648019621540034,0.38055556292450393,0.3594159662502283,0.884829427696288,0.8351770902858786,104.32415259493033,108.02717298411667,104.32415259493033,108.02717298411667,102.39957144859677,101.9394754782458,103.12544169669034,113.94661465910809,0.24094325967571603,3,-0.07477871238060019,1170.0,1112.0,1090.825,1.072582678248115,1.0194119130016273,0,0.625,-11.018686239611966,224,331,66.4236618320361
194,Louisville,ACC,8-24,104.15319079865819,196,106.85304452493568,215,0.42695045166900863,194,8,24,3,17,3-17,0.67011848162555,0.4406775589454824,0.7899122425003097,0.67011848162555,0.4406775589454824,0.7899122425003097,0.7231388336486725,0.8710750371791233,110.24822489316908,102.20577512458038,110.24822489316908,102.20577512458038,105.14022530252024,107.9006811732358,114.5143656037124,115.45658228105306,0.4764588934705356,10,-0.055582518002832926,1392.0,1606.0,1396.0249999999999,0.997116813810641,1.150409197543024,0,0.15,-12.515369335266781,266,295,69.51067622573329
195,Illinois St.,MVC,15-17,101.79553955407675,238,104.50877960112177,155,0.4249451924935716,195,15,17,9,11,9-11,0.5070542597026647,0.37350545898342385,0.5864342698571685,0.5070542597026647,0.37350545898342385,0.5864342698571685,0.8420804351876082,0.8870667506636875,106.3399462795627,105.15739518552289,106.3399462795627,105.15739518552289,105.55966032434063,106.20893300113008,102.90071913393827,96.25139085168485,0.683134396153832,4,0.02391976946381985,1328.0,1361.0,1274.2125,1.0422123468416766,1.068110695821929,0,0.45,-10.026535341126092,207,113,63.67304702119122
196,Rhode Island,A10,12-20,106.14648056605353,157,109.0702005405688,251,0.4225108886246721,196,12,20,6,12,6-12,0.5689227812632244,0.481394922391681,0.6375365546443664,0.5689227812632244,0.481394922391681,0.6375365546443664,0.8192818952740408,0.840234605575461,107.01542342813187,103.20829679316232,107.01542342813187,103.20829679316232,108.2040768833911,111.31894575189368,116.87973945652853,127.57517788251717,0.2675784867104087,4,-0.01314574270964236,1305.0,1430.0,1249.3125,1.0445745159837911,1.1446295462504377,0,0.3333333333333333,-11.97823901928806,250,214,68.6156405800962
197,Monmouth,CAA,18-15,104.70338421930154,186,107.67876535398236,222,0.42012968769528786,197,18,15,10,8,10-8,0.4669982123930826,0.519612836039584,0.4293849728163425,0.4669982123930826,0.519612836039584,0.4293849728163425,0.8594570101810213,0.8128588349420378,104.75541099314147,106.45935279381642,104.75541099314147,106.45935279381642,104.67879581911671,107.69098855889064,99.9863258152974,99.34570038723629,0.518471354562537,2,0.07363201878620584,1313.0,1289.0,1221.8874999999998,1.0745670121021782,1.054925269306708,0,0.5555555555555556,-8.449301905752332,170,35,67.71376927776758
198,Penn,Ivy,11-18,108.38724613238813,117,111.46902402037674,309,0.42008666980481746,198,11,18,3,11,3-11,0.48782836584706407,0.4706278711864285,0.5062574672691736,0.48782836584706407,0.4706278711864285,0.5062574672691736,0.8193425254308638,0.7816890944918791,106.31438812025668,104.21463159950838,106.31438812025668,104.21463159950838,108.39203623247283,113.23105862539816,140.7308284229398,136.1486821816353,0.5940340467780327,4,-0.0863433177932374,997.0,1057.0,921.575,1.0818435829965005,1.146949515774625,0,0.21428571428571427,-11.196901184920911,228,345,65.50005999700356
199,Texas St.,SB,17-18,98.93021330726589,285,101.74693580397508,106,0.4199810291963596,199,17,18,7,11,7-11,0.4793691492520417,0.514729068602741,0.4512104517664719,0.4793691492520417,0.514729068602741,0.4512104517664719,0.836574932533537,0.7567747489012198,105.89085923234707,104.7550936828335,105.89085923234707,104.7550936828335,98.87380224751017,104.6719410992511,86.85334055976054,101.25712041182697,0.1462171751782878,3,0.02977826516689286,1228.0,1284.0,1230.7375000000002,0.9977757239053818,1.0432768969825001,0,0.3888888888888889,-10.332413172893983,210,108,66.31551576739855
200,Eastern Kentucky,ASun,17-14,106.80762128881781,146,109.86156512629546,271,0.41965115786760016,200,17,14,12,4,12-4,0.3497214041454172,0.4276420846554387,0.291890670421909,0.3497214041454172,0.4276420846554387,0.291890670421909,0.888506973349953,0.8131570722602843,104.81197858949875,108.99168817914999,104.81197858949875,108.99168817914999,109.36518800733856,109.02570092081179,91.31761898162648,104.63653787400986,0.17282823771796813,2,-0.04500624531275599,1284.0,1193.0,1107.4375,1.1594333766013882,1.0772616964840003,0,0.75,-9.401393409330888,189,282,68.43401225927097
201,Montana St.,BSky,17-17,102.88540103970469,220,105.84164942122487,189,0.41926874542068315,201,18.649378565081417,16.350621434918583,9,9,9-9,0.36476596589739796,0.3595997951344167,0.35990645741462246,0.3623577791634875,0.3595997951344167,0.35990645741462246,0.914029627919628,0.8908591779633268,104.08709038910587,108.15275166672659,103.88676135708936,108.08595170932512,104.42226349205929,105.74746512179837,91.44430480652495,106.38117816895999,0.1493213773459901,1,-0.07180847164402071,1354.0,1327.0,1258.55,1.0758412458781932,1.054387986174566,0,0.5,-12.620987905465144,268,328,68.4888073634621
202,Northern Kentucky,Horz,18-15,101.58937895052082,242,104.53383753954779,157,0.41858712969111367,202,18,15,12,8,12-8,0.399164253235327,0.4577513520614864,0.3593096356610215,0.399164253235327,0.4577513520614864,0.3593096356610215,0.8798152769755043,0.802970950181039,104.59028050512623,108.10417363091756,104.59028050512623,108.10417363091756,100.56335183233927,102.91484754598017,108.77111013620483,112.7759954580761,0.39751884550222977,3,0.010279332065653457,1491.0,1428.0,1409.4750000000001,1.0578406853615707,1.0131431916138987,0,0.6,-9.511954449261285,194,151,67.8998427243179
203,Columbia,Ivy,13-14,106.4430119864722,152,109.63748373434294,267,0.41579729663571685,203,13,14,4,10,4-10,0.38274902392236815,0.24909341124959733,0.5068578071185125,0.38274902392236815,0.24909341124959733,0.5068578071185125,0.8923590766112947,0.9277506812355983,102.82816060845987,106.05345014882532,102.82816060845987,106.05345014882532,107.56205270003036,110.09310261350241,85.63506361475798,96.72632344622701,0.19772190691461458,1,-0.0774996607699136,1015.0,1077.0,954.0875000000001,1.0638437250252204,1.1288272826129677,0,0.2857142857142857,-9.849160296958592,202,336,68.4939038743206
204,George Washington,A10,15-17,106.11913590532185,158,109.40107758686,259,0.4133166905871402,204,15,17,4,14,4-14,0.5006485632939726,0.29386875263132867,0.651574736374076,0.5006485632939726,0.29386875263132867,0.651574736374076,0.8417310451563959,0.9217650837779084,104.48334011676268,104.52892960622522,104.48334011676268,104.52892960622522,109.91811561079543,113.78877312282475,106.599625306823,114.84826142231377,0.29794232402462284,2,0.014184016898226959,1346.0,1475.0,1264.3999999999999,1.0645365390699146,1.1665612148054414,0,0.2222222222222222,-9.997851964812085,206,136,70.00100028619308
205,Tulsa,Amer,16-15,101.36941527146713,245,104.61806252190289,161,0.4102903612624896,205,16,15,7,11,7-11,0.4766296562526212,0.2915176944921017,0.5991309781878507,0.4766296562526212,0.2915176944921017,0.5991309781878507,0.8702891059839172,0.940706017910856,104.84905614885295,105.95071457101643,104.84905614885295,105.95071457101643,102.2290798818745,106.75394723821444,97.89945868321911,109.29669002707699,0.21986752351597605,1,0.050029706806845264,1320.0,1413.0,1291.4,1.0221465076660987,1.0941613752516648,0,0.3888888888888889,-9.222785201371927,185,70,70.43528753130947
206,Northern Colorado,BSky,19-13,107.8497543124072,127,111.42241322494988,308,0.4073869473828319,206,19.5006270470533,13.4993729529467,12,6,12-6,0.35765431382795526,0.35493364762080215,0.36120015150797036,0.3591430180787534,0.35493364762080215,0.36120015150797036,0.913525568979372,0.8908818544361069,103.41597900115788,108.03921199839442,103.50989320293141,108.09838279741199,110.69403843996332,112.62520316935561,95.14536849445236,104.60783495652757,0.2515534754266728,1,0.03346837399610736,1463.0,1391.0,1274.825,1.1476084952836663,1.09113015511933,0,0.6666666666666666,-8.952285846065708,177,102,69.8688156357207
207,Cleveland St.,Horz,20-14,106.32731925592404,154,109.87350676818247,272,0.40678155409257005,207,20.4993729529467,14.5006270470533,11,9,11-9,0.38818675884525095,0.42907925367872474,0.3604665253268561,0.3887353356598053,0.42907925367872474,0.3604665253268561,0.888954217955425,0.8265409174427437,103.06759260242531,107.96034785379094,103.20824441740889,108.0621733059007,105.80986575395082,112.55511871812053,106.77796740043779,96.91459640277344,0.7529851150144012,2,0.04399659996219307,1502.0,1514.0,1366.4249999999997,1.0992187642936864,1.1080008050204002,0,0.55,-8.670654750623923,173,78,67.32063409049398
208,Saint Peter's,MAAC,19-13,96.82066126826552,314,100.15707736257048,81,0.4038106836747157,208,19.042708844462965,13.957291155537034,12,8,12-8,0.364670731117416,0.4232532132688838,0.3261327369890808,0.38205045806868015,0.4232532132688838,0.3261327369890808,0.8927158744012649,0.8433873209123333,101.31664660508152,106.6348900977568,101.76288460623117,106.15402991682485,96.75576677789532,100.35648620809744,110.97785829962557,102.74251336990923,0.708209580143407,1,0.04261134363359975,1341.0,1274.0,1340.025,1.000727598365702,0.9507285311841196,0,0.6,-8.763633368657748,175,82,63.98862727478155
209,Radford,BSth,16-17,107.14738669262411,141,110.97297134130343,297,0.4004872322015838,209,16,17,5,11,5-11,0.4109110970892696,0.4086851479246248,0.404802377840086,0.4109110970892696,0.4086851479246248,0.404802377840086,0.8689793791967048,0.8238558283716719,104.19144715215123,106.58217999946103,104.19144715215123,106.58217999946103,109.1581138568905,114.29276180550362,108.02155739311405,115.39673350426176,0.31875044420371645,2,-0.02386616439164979,1144.0,1195.0,1044.6000000000001,1.0951560405896992,1.1439785563852192,0,0.3125,-11.084338014998147,226,238,63.5289964721336
210,Jacksonville St.,CUSA,14-18,101.12260630410157,249,104.85810459740392,168,0.3971977359718175,210,14,18,6,10,6-10,0.4037129657932562,0.33952442428032287,0.4737815230501127,0.4037129657932562,0.33952442428032287,0.4737815230501127,0.8898210427010581,0.89283900942558,103.20019841299592,105.3547678888373,103.20019841299592,105.3547678888373,103.16091734070343,106.82755920403602,100.2324481662885,99.25095382527796,0.5282611124045943,1,-0.07798147598234617,1084.0,1114.0,1069.3625,1.0136880618125286,1.0417421594641667,0,0.375,-12.97101986025337,272,338,64.56236780848846
211,Northeastern,CAA,12-20,104.98981586986088,178,108.95489483520637,246,0.39500726537927616,211,12,20,7,11,7-11,0.4624373886460177,0.49590239475728204,0.43571108465409725,0.4624373886460177,0.49590239475728204,0.43571108465409725,0.870956550262773,0.8333724516058295,104.37059920864503,106.10092345899838,104.37059920864503,106.10092345899838,103.32660299938964,107.62501962139568,113.38949043334713,104.6272018031021,0.7160372397084739,2,-0.06807494224838945,1210.0,1271.0,1174.675,1.0300721476152979,1.0820014046438378,0,0.3888888888888889,-14.075755579508627,302,318,65.67674403073569
212,Harvard,Ivy,14-13,101.01025608263026,252,104.89347478683658,170,0.39321514078169306,212,14,13,5,9,5-9,0.46829287616485354,0.42335551102730495,0.5100204295068629,0.46829287616485354,0.42335551102730495,0.5100204295068629,0.8557878625791021,0.8528363798019059,105.60208526379223,106.63374611681397,105.60208526379223,106.63374611681397,99.33258109022061,105.79367590863357,0,0,0,0,0.06123943155219613,946.0,1022.0,946.5249999999999,0.9994453395314441,1.0797390454557463,0,0.35714285714285715,-7.514094881674583,150,58,67.51882186265975
213,Mercer,SC,16-17,103.44330729337042,214,107.50139501223425,221,0.39114034645548723,213,17,16,8,10,8-10,0.41167827261724926,0.3265017295414471,0.46345698229164234,0.41167827261724926,0.3265017295414471,0.46345698229164234,0.881649156862921,0.8822035207876014,104.75722414464667,106.70435545747632,104.75722414464667,106.70435545747632,104.29492226718232,108.33527085346999,95.31396318718824,109.60053076188724,0.16712273062061864,1,-0.028679492975981602,1297.0,1312.0,1220.55,1.0626356970218345,1.0749252386219328,0,0.4444444444444444,-11.513789298130174,236,249,65.92113350105184
214,Abilene Christian,WAC,15-17,100.36622372550164,262,104.34423901057002,152,0.39007393757434633,214,15,17,10,10,10-10,0.4553402872010625,0.45786555354672315,0.4549927066366083,0.4553402872010625,0.45786555354672315,0.4549927066366083,0.8755519702669782,0.8526109733621131,102.94042724520467,104.36476758405563,102.94042724520467,104.36476758405563,100.21999040452849,105.01637611317258,100.47463213931297,115.47679921068082,0.16792709763753266,1,0.01198286038976698,1415.0,1468.0,1428.3374999999999,0.9906622209386788,1.0277682970586435,0,0.5,-11.25977168099474,229,145,68.46057575833004
215,Evansville,MVC,16-17,101.34780153024798,246,105.42574827513246,182,0.3884908644979429,215,16.377297907990872,17.622702092009128,6,14,6-14,0.5163034676798272,0.3424635823135867,0.6008856462233408,0.5161722189392629,0.3424635823135867,0.6008856462233408,0.822813280251933,0.8577770512543911,105.86452214387938,104.2837490290095,105.85769288196036,104.31166219429662,101.95043890285177,109.36258611417298,88.58514865385987,106.07816785633563,0.11180466656310409,6,0.07505469023891664,1364.0,1553.0,1381.2250000000004,0.9875291860486161,1.1243642418867308,0,0.3,-8.996357190835024,178,34,68.56458299288454
216,Marist,MAAC,18-13,96.25647200106171,323,100.2145821253367,83,0.3861745342521747,216,18,13,12,8,12-8,0.31786568283349764,0.28726260480247,0.32786255670715303,0.31786568283349764,0.28726260480247,0.32786255670715303,0.936824796820541,0.9361531393903887,99.76143617075786,107.65646332483145,99.76143617075786,107.65646332483145,95.99980364791159,101.15036214671028,0,0,0,0,0.0031503326915821583,1286.0,1255.0,1305.7500000000002,0.9848745931457016,0.9611334482098409,0,0.6,-9.977948848330602,204,166,64.50444958167115
217,Lipscomb,ASun,20-12,109.2072420936808,104,113.80720997018771,345,0.38355816362677825,217,20,12,11,5,11-5,0.3672251445761766,0.4498797796771178,0.29771252896130634,0.3672251445761766,0.4498797796771178,0.29771252896130634,0.8948587289384681,0.8352577517415554,104.01095574093843,108.64024294653748,104.01095574093843,108.64024294653748,112.56620527993354,119.11033380167476,97.67076029387324,97.68028668070366,0.49971959854106635,2,0.08348485952664841,1342.0,1273.0,1108.2125,1.2109590895247977,1.148696662418083,0,0.6875,-7.241642777056061,144,24,69.1754399880678
218,UC Riverside,BW,16-18,103.48516294559167,213,107.85994796629737,229,0.38315891153953857,218,16,18,10,10,10-10,0.43202462084761967,0.45197000580706953,0.42518517032891845,0.43202462084761967,0.45197000580706953,0.42518517032891845,0.8649124924249053,0.7929586006707973,103.85870199706034,105.12528536502458,103.85870199706034,105.12528536502458,103.90628933999942,106.34750118941933,83.08072454330352,109.49871456957135,0.04011161626036323,3,-0.006055989591622568,1424.0,1429.0,1371.0124999999998,1.0386484441243242,1.0422953838859967,0,0.5,-11.724411596555479,244,182,66.83344509698416
219,Rider,MAAC,15-17,102.26671945080734,227,106.66975378913291,209,0.3811279167510186,219,15,17,12,8,12-8,0.41791746693346626,0.5820355263826706,0.3283578734013145,0.41791746693346626,0.5820355263826706,0.3283578734013145,0.8603714156363687,0.7152776701236102,102.22539196179949,105.07355010379685,102.22539196179949,105.07355010379685,105.83453263331248,108.75294517429514,101.70463221734708,112.08110084899491,0.24652664922350997,3,-0.01587185194895635,1483.0,1412.0,1371.6125000000004,1.081209160750576,1.0294452697099215,0,0.6,-10.972608128998994,223,224,67.80799760071146
220,San Jose St.,MWC,9-23,104.65112976803371,189,109.15857156034205,253,0.38108447979541504,220,9,23,2,16,2-16,0.5745661096646288,0.37990915091889926,0.7000730010165185,0.5745661096646288,0.37990915091889926,0.7000730010165185,0.7822832918899418,0.8942474214961063,108.27224952605835,103.72838910680598,108.27224952605835,103.72838910680598,106.62358663415208,111.95676184952204,104.73240992395644,109.6608865921761,0.370792718642023,10,-0.07243315734962791,1182.0,1407.0,1177.75,1.0036085756739546,1.1946508172362555,0,0.1111111111111111,-13.761063038818314,290,329,65.70147811085371
221,North Dakota,Sum,18-14,104.82983755573068,182,109.3599173797137,257,0.38071395514523243,221,18,14,10,6,10-6,0.32952731384296174,0.29364983607087825,0.365446807031671,0.32952731384296174,0.29364983607087825,0.365446807031671,0.9108187517148493,0.8929169181400204,103.66935217111778,109.23088649684256,103.66935217111778,109.23088649684256,105.93998436684248,109.40043957498213,110.00543427032403,110.52540800750741,0.48644578702305186,2,-0.012390873175810557,1198.0,1153.0,1071.5,1.1180587960802613,1.076061595893607,0,0.625,-9.986102873666846,205,210,66.62780192877827
222,South Alabama,SB,16-16,102.97666359117721,219,107.43404299722287,220,0.3805276634379395,222,17,15,8,10,8-10,0.38515889813945947,0.2934451941213233,0.45664022892822825,0.38515889813945947,0.2934451941213233,0.45664022892822825,0.888884291340525,0.8873322266325879,103.67101351670561,106.58118043657349,103.67101351670561,106.58118043657349,103.65565506099043,108.10255703075357,92.44693680157755,108.5637310138024,0.1360985512439587,2,-0.029430433712506865,1328.0,1384.0,1286.4249999999997,1.0323182463027385,1.0758497386167094,0,0.4444444444444444,-11.042084056962782,225,252,67.99965289650639
223,Wofford,SC,17-15,105.45991571392089,173,110.20453892299136,276,0.3761123941532369,223,17,15,10,8,10-8,0.44684649410112515,0.4149796726093559,0.46509584461824954,0.44684649410112515,0.4149796726093559,0.46509584461824954,0.8653630676149846,0.839651976129704,105.6542796526789,105.8800685021474,105.6542796526789,105.8800685021474,106.72871275872794,112.23830889389846,114.16784274621558,115.48398585196017,0.4670938093608504,2,0.07555414316231246,1286.0,1300.0,1180.1625,1.0896804465486745,1.10154321968373,0,0.5555555555555556,-9.008794256802576,179,33,65.51791029157414
224,Merrimack,NEC,21-12,95.38911495547262,330,99.83106920740013,75,0.3720523504039488,224,21,12,13,3,13-3,0.28893836295880365,0.4554284965854771,0.1697372650649756,0.28893836295880365,0.4554284965854771,0.1697372650649756,0.9015581624176261,0.8012428088732458,99.29551423692506,108.11673123356834,99.29551423692506,108.11673123356834,96.37947992336206,99.82331317692633,87.62349102537736,91.69067482927997,0.3724377611408389,3,0.008948189915058413,1138.0,1000.0,1107.8374999999999,1.02722646597538,0.9026594604353076,0,0.8125,-7.66494045248667,152,153,67.1909622383846
225,Mount St. Mary's,MAAC,13-19,101.99444273233293,233,106.79001210402106,214,0.3708948419571479,225,13,19,9,11,9-11,0.3454570097084463,0.3777635104081782,0.32936272130056443,0.3454570097084463,0.3777635104081782,0.32936272130056443,0.9104291138949887,0.8594170997278091,100.12290774604824,107.2462469052926,100.12290774604824,107.2462469052926,103.4893790871964,107.29042213593655,89.6326245377611,102.72003291342926,0.17260026420228997,1,-0.13771302664094753,1460.0,1419.0,1386.975,1.0526505524612917,1.0230898177688856,0,0.45,-14.847804397942395,308,359,68.90401594449501
226,Cal Baptist,WAC,16-17,101.246881536373,248,106.23665624859032,196,0.3651144184002141,226,16,17,8,12,8-12,0.4108788073009418,0.30450569213417183,0.45744340925868665,0.4108788073009418,0.30450569213417183,0.45744340925868665,0.8968705134313978,0.9202769953311548,102.14258947540722,104.8435497279104,102.14258947540722,104.8435497279104,101.50385390569348,104.9018520051624,92.43925971086287,101.281258106449,0.25912517491050424,1,-0.003943332252710985,1342.0,1339.0,1316.2500000000002,1.0195631528964861,1.0172839506172837,0,0.4,-12.047170271062443,252,178,63.50348707079779
